,pixel_density_0,pixel_density_value_0,edge_density_0,edge_direction_0,mean_pixel_density_0,contrast_0,correlation_0,energy_0,dissimilarity_0,homogeneity_0,ASM_0,mean_gabor_value_0,LBP_0,canny_mean_0,HOG_0,pixel_density_1,pixel_density_value_1,edge_density_1,edge_direction_1,mean_pixel_density_1,contrast_1,correlation_1,energy_1,dissimilarity_1,homogeneity_1,ASM_1,mean_gabor_value_1,LBP_1,canny_mean_1,HOG_1,pixel_density_2,pixel_density_value_2,edge_density_2,edge_direction_2,mean_pixel_density_2,contrast_2,correlation_2,energy_2,dissimilarity_2,homogeneity_2,ASM_2,mean_gabor_value_2,LBP_2,canny_mean_2,HOG_2,pixel_density_3,pixel_density_value_3,edge_density_3,edge_direction_3,mean_pixel_density_3,contrast_3,correlation_3,energy_3,dissimilarity_3,homogeneity_3,ASM_3,mean_gabor_value_3,LBP_3,canny_mean_3,HOG_3,pixel_density_4,pixel_density_value_4,edge_density_4,edge_direction_4,mean_pixel_density_4,contrast_4,correlation_4,energy_4,dissimilarity_4,homogeneity_4,ASM_4,mean_gabor_value_4,LBP_4,canny_mean_4,HOG_4,pixel_density_5,pixel_density_value_5,edge_density_5,edge_direction_5,mean_pixel_density_5,contrast_5,correlation_5,energy_5,dissimilarity_5,homogeneity_5,ASM_5,mean_gabor_value_5,LBP_5,canny_mean_5,HOG_5,target
28,6,294,0.174565018,1,0.624636393,174.1753615,0.916520288,0.030022644,7.575245807,0.209418326,0.000901359,-272.6491542,0.095352564,0.1728125,0.139065532,0,490,0.17548431,1,0.661777034,165.693109,0.924944234,0.053990972,7.164491758,0.246086146,0.002915025,320.1115704,0.140704656,0.18875,0.13662154,0,547,0.173595506,1,0.517003305,157.9785495,0.925503433,0.061016619,6.965724662,0.243062255,0.003723028,-241.0879939,0.148202247,0.1875,0.13791693,0,582,0.176660363,1,0.553285388,141.2583146,0.928340519,0.062773552,6.727977528,0.253691341,0.003940519,200.5954812,0.152297252,0.1734375,0.138606931,0,204,0.197916667,1,0.564250288,170.1320124,0.897912919,0.030843373,7.529164087,0.200626704,0.000951314,-159.6722708,0.107230392,0.1984375,0.140512837,0,339,0.208489994,1,0.542078265,137.7633578,0.89965554,0.042172357,6.956985294,0.216793715,0.001778508,122.2427112,0.126137053,0.21125,0.138732481,0
29,5,251,0.18758756,1,0.820974733,256.3529495,0.910846314,0.031841335,8.976035167,0.204873987,0.001013871,-300.3688714,0.111095545,0.19,0.13249998,0,381,0.191790417,1,0.753958103,229.6904424,0.930882583,0.0599601,8.214265457,0.251850203,0.003595214,360.7773368,0.147100028,0.1746875,0.132941637,5,303,0.207023215,1,0.676251059,233.0275175,0.924594312,0.037185334,9.103376469,0.209303273,0.001382749,-304.4779844,0.116808698,0.15625,0.136034741,0,391,0.20989984,1,0.647398666,210.4972083,0.930251521,0.062376239,8.482515428,0.233601518,0.003890795,419.5561431,0.142691247,0.189375,0.137818556,0,157,0.213627129,1,0.610725941,233.1150316,0.886050263,0.032469881,9.046044304,0.185410749,0.001054293,-20.42376164,0.113924051,0.1828125,0.139845058,0,399,0.22284732,1,0.650649458,225.4954114,0.90006759,0.065582532,8.926424051,0.215367941,0.004301069,202.4908153,0.139240506,0.185625,0.137626795,0
30,4,414,0.171717172,1,0.604800951,136.7084291,0.925206144,0.043027273,6.490293742,0.261033396,0.001851346,-317.9460737,0.103914141,0.18125,0.131767171,5,222,0.189393939,1,0.606794415,133.8344828,0.901785351,0.030729068,6.917752235,0.236114433,0.000944276,193.4814883,0.099873737,0.1703125,0.137025307,5,353,0.190858059,1,0.548741293,145.4944565,0.912485424,0.038943958,7.04177934,0.241173066,0.001516632,-231.0705073,0.110264635,0.184375,0.133465539,4,277,0.190590751,1,0.512359074,116.6803678,0.90775438,0.032610698,6.752839373,0.220088253,0.001063458,185.6421801,0.097968458,0.17375,0.139828446,61,174,0.219480331,1,0.588769821,149.1691155,0.866282859,0.030453354,7.26697032,0.220456205,0.000927407,34.42462679,0.096530701,0.1990625,0.136799392,52,182,0.213711991,1,0.486579933,123.0683699,0.845106541,0.028290544,7.115691682,0.207661317,0.000800355,43.82708731,0.098823867,0.1921875,0.139465991,1
31,4,249,0.175606641,1,0.654245361,194.6749354,0.883209817,0.03222187,7.509043928,0.223555349,0.001038249,-204.798166,0.099744572,0.1753125,0.13555236,5,208,0.178416347,1,0.64850725,188.2121447,0.8888094,0.033191941,7.668992248,0.223709631,0.001101705,137.9111231,0.111238825,0.1734375,0.137929987,4,371,0.184568635,1,0.581817475,173.2914996,0.906427987,0.03732421,7.480486501,0.22717632,0.001393097,-248.2133743,0.107147576,0.155625,0.134305426,4,368,0.174111808,1,0.535028275,164.1987052,0.91189939,0.042543178,7.19593077,0.257040048,0.001809922,248.6831794,0.117163009,0.140625,0.135590086,5,248,0.204570334,1,0.52234135,177.8268272,0.877554387,0.030314034,7.775055371,0.207725505,0.000918941,-157.8962704,0.102764094,0.1928125,0.137978742,5,315,0.198139026,1,0.432005216,152.5202104,0.876894416,0.042408875,7.19324474,0.239648789,0.001798513,171.0558476,0.123015873,0.19375,0.140123123,1
32,6,139,0.182365827,1,0.856802075,367.4171167,0.894510393,0.028483165,10.02478881,0.203854668,0.000811291,-286.1199333,0.094879518,0.1634375,0.135732502,0,482,0.179627601,1,0.775074093,289.3383188,0.922622757,0.065673351,8.794072843,0.250104601,0.004312989,448.201212,0.143619934,0.178125,0.132312427,6,235,0.190591398,1,0.652357685,274.9302989,0.917346514,0.034517288,9.171603261,0.207983643,0.001191443,-266.2935972,0.101747312,0.154375,0.136486044,0,717,0.188164894,1,0.662908323,231.818414,0.930999553,0.090052911,8.340188172,0.250443668,0.008109527,308.5114449,0.16981383,0.1653125,0.137590661,7,234,0.191551247,1,0.63356363,244.7527996,0.93103775,0.035163784,8.788633819,0.205184811,0.001236492,-207.5612433,0.115789474,0.1496875,0.13704191,0,519,0.223961219,1,0.67800554,232.7722564,0.921881392,0.069497294,8.709826428,0.217617067,0.004829874,187.0346129,0.138227147,0.2053125,0.139291492,0
33,0,792,0.184242588,1,0.419267553,147.7444505,0.871852023,0.094230371,7.144012058,0.269338171,0.008879363,-156.9182313,0.195478543,0.181875,0.136502742,0,539,0.200758089,1,0.409003098,142.1292135,0.857680273,0.065100026,7.265141135,0.245207938,0.004238013,164.7317437,0.165561121,0.1934375,0.13575282,0,817,0.194976586,1,0.374664229,150.3613506,0.875188224,0.100843442,7.224856322,0.277522703,0.0101694,-180.9298026,0.199375621,0.17,0.137610437,0,544,0.203065134,1,0.38629037,138.1412356,0.868530949,0.064342716,7.097270115,0.248346027,0.004139985,179.9538402,0.166311906,0.1721875,0.137739807,0,497,0.233953835,1,0.376193772,171.6736048,0.84184042,0.06393608,8.416892911,0.210268331,0.004087822,-113.4038918,0.15919583,0,0.143135376,0,248,0.225167535,1,0.393225001,151.2791855,0.849596705,0.036697487,7.932277526,0.196819685,0.001346706,167.6674297,0.130454207,0,0.142948593,0
34,5,244,0.178283199,1,0.76935825,184.5035873,0.915417618,0.031774462,7.711900049,0.231402524,0.001009616,-190.0203201,0.085228662,0.180625,0.132004659,5,269,0.176015474,1,0.789432814,212.6386647,0.920910655,0.033785725,7.853142578,0.240460433,0.001141475,309.7873626,0.093085106,0.1721875,0.130675409,5,307,0.173326673,1,0.66360845,194.5198939,0.9219474,0.036102595,7.837817355,0.237478193,0.001303397,-294.0124095,0.095529471,0.1621875,0.13339213,5,281,0.178910977,1,0.682514181,193.6945554,0.923365251,0.03772283,7.531218781,0.251111181,0.001423012,308.2394095,0.100876651,0.1684375,0.132545089,6,232,0.21146813,1,0.59757668,198.0648784,0.902247424,0.028209727,8.229783298,0.204678146,0.000795789,-215.069017,0.088166144,0.2003125,0.136999441,6,156,0.217458678,1,0.628545819,185.388976,0.900785581,0.031028089,7.87460815,0.214997698,0.000962742,182.7048532,0.095041322,0.1946875,0.135382124,0
35,0,1034,0.146322778,1,0.629462837,136.8740961,0.952413883,0.135353433,6.062370868,0.335127392,0.018320552,-282.9929809,0.222548519,0.1534375,0.128199904,5,283,0.163176711,1,0.722835426,148.6273244,0.935896361,0.047000052,6.687241736,0.257542623,0.002209005,245.9983306,0.127170582,0.174375,0.133165926,0,1006,0.169793869,1,0.576326017,153.6039829,0.940314733,0.134687365,6.518711574,0.327162046,0.018140686,-316.4185162,0.212209302,0.1684375,0.131685199,5,311,0.196759864,1,0.619399314,165.600555,0.92374285,0.045577967,7.384910148,0.246489155,0.002077351,258.5263538,0.122027698,0.1690625,0.133675397,0,1022,0.205527994,1,0.576790762,171.81856,0.917490049,0.145492923,7.133820998,0.300295671,0.021168191,26.67470628,0.209638554,0.2109375,0.132227551,0,305,0.224805103,1,0.585285363,189.8201377,0.885394505,0.048226269,8.058806655,0.218268654,0.002325773,-26.46548237,0.125868179,0.1975,0.142574746,1
36,5,278,0.196896736,1,0.636027445,254.46875,0.883638086,0.034676263,8.858901515,0.217693863,0.001202443,-310.2937781,0.114499732,0.1896875,0.137708906,0,384,0.198015873,1,0.624519141,216.8820225,0.904204558,0.055842368,8.632423756,0.22984205,0.00311837,275.4730112,0.141534392,0.179375,0.138599955,6,230,0.215077605,1,0.587848898,217.3826745,0.877423262,0.029320127,8.665264929,0.194090767,0.00085967,-78.950277,0.102134146,0.181875,0.139472097,0,330,0.20232816,1,0.561629386,187.5218671,0.885366351,0.051224181,8.001541912,0.224676646,0.002623917,142.0447362,0.13691796,0.206875,0.138620359,63,152,0.240506329,1,0.623546335,205.2457442,0.846363354,0.028679866,8.801687764,0.186509018,0.000822535,-130.316544,0.099395857,0.205625,0.138811781,0,358,0.227704258,1,0.562507615,206.9508221,0.845717255,0.056338392,8.787865561,0.212604468,0.003174014,117.0624475,0.13981588,0.189375,0.138077462,1
37,0,622,0.16350211,1,0.627004219,302.418956,0.912096595,0.097649866,8.658577534,0.283938875,0.009535496,-330.1475991,0.180229054,0,0.129538949,5,249,0.194494048,1,0.653823529,256.1323086,0.913769851,0.039408646,8.730259192,0.227992398,0.001553041,328.9968012,0.119642857,0.17,0.136035907,0,599,0.204971857,1,0.59347938,246.2174533,0.905487933,0.094576193,8.531675641,0.253396851,0.008944656,-156.1515932,0.17057536,0,0.133533091,0,166,0.21779237,1,0.633646029,243.5095027,0.886667229,0.033318386,9.104054482,0.189451606,0.001110115,3.404902704,0.106629143,0,0.140783345,0,645,0.222258754,1,0.633698543,306.2663225,0.876441626,0.106977801,9.468520986,0.249412757,0.01144425,-4.772127629,0.177543975,0,0.134270156,0,221,0.222258754,1,0.605935539,284.4800133,0.854857458,0.042043834,9.802798135,0.198416459,0.001767684,-109.407294,0.125595923,0,0.139165032,1
38,60,176,0.190726035,1,0.582182777,92.02540913,0.918603992,0.035069316,5.83419466,0.259864085,0.001229857,-239.2451521,0.090187181,0.181875,0.134821184,0,277,0.180582796,1,0.569891055,89.86939875,0.936664693,0.050194519,5.487946682,0.29440169,0.00251949,221.2234926,0.114738022,0.1821875,0.134018287,3,189,0.207911957,1,0.503100395,90.84311954,0.923028445,0.031200567,6.122854562,0.23709663,0.000973475,-230.6764987,0.092058299,0.15375,0.138234832,0,249,0.201814396,1,0.532601393,91.36495032,0.934516481,0.047557327,5.923215899,0.259390715,0.002261699,211.7544116,0.111243308,0.1728125,0.135247166,30,158,0.194741967,1,0.464421406,67.59763314,0.908240654,0.035572138,5.214990138,0.260883834,0.001265377,-57.55082445,0.093151574,0,0.136523149,0,295,0.215224359,0,0.522045626,74.84599156,0.926924,0.05502035,5.529211295,0.264590106,0.003027239,66.18173485,0.113942308,0.196875,0.137807161,0
39,0,612,0.165873016,1,0.535803655,123.4074753,0.918342425,0.075686872,6.202476496,0.287548862,0.005728503,-158.7459844,0.156122449,0.175625,0.134492988,5,228,0.164739229,1,0.601931439,122.4059849,0.914608387,0.035717092,6.165673011,0.255173748,0.001275711,142.3476668,0.106122449,0.20375,0.135915504,0,614,0.14619883,1,0.463745442,106.3331756,0.933740231,0.08047825,5.768066233,0.295514411,0.006476749,-233.5040068,0.162222222,0.138125,0.137135417,5,343,0.162290341,1,0.528972204,110.042807,0.930837148,0.040878322,5.867836257,0.266574997,0.001671037,154.1422475,0.111740891,0.1490625,0.136493396,0,624,0.170027774,1,0.421709512,117.7034188,0.911868689,0.080604255,6.150549451,0.270138623,0.006497046,-176.2051957,0.160367105,0.1809375,0.139979869,6,290,0.176911001,1,0.484675764,130.0271062,0.908795267,0.038741832,6.502808303,0.239508583,0.00150093,75.26700019,0.113150586,0.17625,0.138223094,0
40,0,338,0.173123315,1,0.838409336,180.2961207,0.953163541,0.055342862,7.336350575,0.281029708,0.003062832,-391.1019064,0.120334894,0.1653125,0.126203449,4,220,0.196821342,1,0.780924716,167.4833333,0.953192184,0.030769945,7.538218391,0.239470117,0.00094679,437.7225777,0.079324535,0.1721875,0.131443349,0,425,0.199558824,1,0.743948097,168.7407297,0.957621042,0.067072449,7.773938943,0.250559975,0.004498713,-485.2319208,0.127647059,0.1575,0.135111891,5,179,0.19869281,1,0.715225768,144.7526471,0.955316511,0.030020178,7.709411765,0.210515463,0.000901211,369.9857801,0.083514887,0.16375,0.13397376,0,432,0.229599518,1,0.723919089,170.9681402,0.941431327,0.067514571,8.164786585,0.228057001,0.004558217,-199.9997726,0.116230051,0.204375,0.135741478,40,147,0.204640095,1,0.627728593,118.3301716,0.944670156,0.031539279,6.839054502,0.232117283,0.000994726,194.8483762,0.085365854,0.175625,0.13711995,1
41,0,372,0.222585692,1,0.422212554,202.6042927,0.849985649,0.046067745,8.976807836,0.190815938,0.002122237,-232.4305772,0.145356279,0,0.138951919,0,535,0.2059451,1,0.452880102,169.5708729,0.871365491,0.068648588,7.993517718,0.226037364,0.004712629,230.6391241,0.165837008,0,0.139672968,0,236,0.204100367,1,0.349816401,209.1390698,0.826254812,0.036538692,8.970387597,0.191374605,0.001335076,-233.0567304,0.128977968,0,0.140907307,0,296,0.219118091,1,0.408135093,161.3817319,0.854081838,0.041119257,8.134485924,0.197167226,0.001690793,257.2415162,0.137118695,0,0.142000201,0,186,0.219512195,1,0.398808986,235.9280149,0.816877748,0.032335648,10.08113144,0.15725163,0.001045594,-138.1788407,0.126962913,0.10625,0.145257562,0,299,0.248022413,1,0.427277134,210.3448045,0.793957446,0.049365256,9.375208821,0.17660134,0.002436929,66.49208151,0.13431114,0.133333333,0.145500528,0
42,4,166,0.194359756,1,0.807049857,276.3794381,0.910559109,0.029539316,9.403828342,0.215862688,0.000872571,-444.0667698,0.094359756,0.1590625,0.131166239,5,227,0.194820837,1,0.78825832,263.9091463,0.920409629,0.030465693,9.076829268,0.220898417,0.000928158,394.588443,0.088678109,0.1715625,0.132430089,5,181,0.206216952,1,0.686616964,227.3974359,0.914329491,0.028051839,8.907335281,0.198682908,0.000786906,-326.2141595,0.094856593,0,0.137508582,4,236,0.202691876,1,0.729270385,186.9646219,0.929996375,0.02995246,8.240830899,0.204549223,0.00089715,350.4004012,0.083960904,0,0.135616816,60,114,0.217874231,1,0.689694825,205.1611842,0.886865459,0.02332315,8.925727147,0.174549263,0.000543969,-292.609736,0.080656186,0,0.134820247,73,110,0.234311741,1,0.76367786,206.4102871,0.8813807,0.022501954,8.949931647,0.174875228,0.000506338,225.0779187,0.07034413,0,0.134212229,0
43,5,350,0.1843044,1,0.80027667,257.1728148,0.925613194,0.047138231,8.501069233,0.242017275,0.002222013,-428.420355,0.12471925,0.1884375,0.127845931,5,239,0.20636808,1,0.891308977,305.0199145,0.901822743,0.028277557,9.231622561,0.207523088,0.00079962,335.851634,0.09644603,0.1953125,0.13584907,0,334,0.193452381,1,0.703065317,261.02422,0.921444959,0.053216409,8.938013136,0.231725799,0.002831986,-390.4546051,0.134875541,0.174375,0.134877744,5,313,0.193418941,1,0.759451421,301.9583333,0.912555683,0.036224859,9.322510823,0.222546149,0.00131224,372.2181912,0.108747994,0.1784375,0.131349773,0,315,0.219705882,1,0.65433045,254.8397321,0.885139927,0.050365594,9.276636905,0.206796863,0.002536693,-204.3269681,0.124411765,0.2128125,0.136606395,5,231,0.218529412,1,0.68200346,219.588244,0.919416459,0.034788026,8.442113095,0.205739501,0.001210207,316.3425415,0.104411765,0.1896875,0.136113522,0
44,5,309,0.197138554,1,0.792849043,289.2135123,0.929124097,0.042797124,9.531035535,0.234448857,0.001831594,-469.2352988,0.104518072,0.1675,0.130702793,0,629,0.170905846,1,0.814736068,322.2073795,0.935509918,0.096534559,9.084186747,0.292553015,0.009318921,329.9011093,0.159601368,0.155,0.125744416,5,238,0.219444444,1,0.704689542,247.0298484,0.929899338,0.040309713,9.322394124,0.207122182,0.001624873,-376.0698979,0.109722222,0.1653125,0.136519939,0,651,0.198597775,1,0.737656562,253.4137346,0.941445444,0.101119232,9.143364198,0.251621124,0.010225099,364.8861612,0.162017985,0.1684375,0.130754398,0,206,0.251314924,1,0.742094984,202.5431235,0.919694427,0.038971888,9.059274059,0.181660237,0.001518808,-246.0714941,0.101577909,0,0.134349229,0,642,0.215976331,1,0.751794485,252.5930736,0.929027855,0.106512357,9.264069264,0.244980669,0.011344882,168.4371394,0.162228797,0,0.13635396,0
45,0,471,0.156054931,1,0.587172452,157.5772498,0.921261011,0.064726283,6.465220386,0.289277478,0.004189492,-243.4350689,0.15401203,0.150625,0.128220905,4,678,0.139144252,1,0.639242391,209.1492195,0.921948797,0.057166049,6.996326905,0.282137186,0.003267957,286.7328815,0.125865396,0.128125,0.126460163,0,485,0.17507562,1,0.581510978,161.676989,0.909509498,0.063916905,6.736474908,0.269792984,0.004085371,-142.0705613,0.149909256,0.1734375,0.13458721,4,423,0.167332123,1,0.63903918,204.8111383,0.904347886,0.040037485,7.356793146,0.257110694,0.001603,271.0526101,0.112280702,0.1984375,0.133926643,0,517,0.172997416,1,0.486710746,139.234902,0.919936188,0.075119567,6.552026144,0.278848786,0.005642949,-151.2277883,0.1625323,0.16625,0.136650175,4,352,0.190676884,1,0.563293517,166.5947028,0.908736468,0.038559236,7.292118863,0.239021565,0.001486815,259.3938379,0.113154534,0.1853125,0.132470743,0
46,44,138,0.223671155,1,0.45062242,225.4291452,0.782369159,0.028606458,8.918531268,0.182028215,0.000818329,-110.5610902,0.109567682,0.200625,0.141839644,0,231,0.224012328,1,0.425693472,220.3484054,0.803327073,0.034638513,8.778738483,0.194380581,0.001199827,113.3846976,0.123844214,0.174375,0.141368589,0,596,0.192994895,1,0.387863268,230.320373,0.791457174,0.069401987,8.313199426,0.250601879,0.004816636,-229.3300742,0.167895632,0.176875,0.134112881,0,536,0.175694838,1,0.359819492,212.684792,0.814196561,0.069738842,7.763414634,0.270297596,0.004863506,217.4551353,0.165626773,0.164375,0.138989247,0,463,0.190618019,1,0.347206868,207.9923146,0.797045796,0.060917151,8.132760699,0.242344637,0.003710899,-175.4674979,0.162769918,0.1825,0.138490587,0,231,0.206211363,1,0.370538018,244.5530901,0.785878973,0.037328834,9.337900223,0.199504092,0.001393442,166.8330188,0.142037092,0.15,0.145307912,1
47,2,578,0.135946024,1,0.516275692,79.29084302,0.947015779,0.075010562,4.736773256,0.369631726,0.005626584,-241.682469,0.141544645,0.131875,0.121636529,2,396,0.13910422,1,0.546361318,67.78677326,0.93988642,0.052673063,4.636773256,0.334998209,0.002774452,193.5549713,0.106373816,0.13375,0.12494184,2,469,0.141157221,1,0.473332108,71.31731928,0.947577155,0.073564074,4.585391566,0.359117447,0.005411673,-240.9272134,0.149040607,0.168125,0.125946287,2,347,0.143834598,1,0.501080575,62.26551205,0.944844819,0.049845985,4.418524096,0.334015922,0.002484622,159.5748168,0.106202588,0.16875,0.129051693,3,357,0.177623457,1,0.403676471,70.45703125,0.94050831,0.071286483,4.89484375,0.333166763,0.005081763,-218.8167326,0.144907407,0.1634375,0.13267649,3,364,0.173628049,1,0.414469154,61.8183642,0.940385927,0.050058313,4.764969136,0.313396523,0.002505835,191.3738247,0.114329268,0.153125,0.131592395,1
48,0,401,0.225197085,1,0.519848457,374.9472892,0.806566637,0.051372753,10.91746988,0.199422369,0.00263916,-178.8762541,0.146660717,0.2015625,0.139098439,0,182,0.238612989,1,0.509436311,355.0623234,0.770380181,0.029634244,10.87103971,0.172326574,0.000878188,-28.01638821,0.12356744,0.2,0.140906797,0,600,0.194820837,1,0.454154489,301.5458841,0.846166034,0.077357886,9.526981707,0.241814788,0.005984243,-275.0246803,0.177205661,0.1584375,0.135570382,0,233,0.213339356,1,0.464599607,265.6932927,0.817739364,0.035873732,9.360365854,0.200192113,0.001286925,160.3587394,0.125414032,0.1915625,0.13945252,0,378,0.23306962,1,0.502928146,359.8889423,0.813165889,0.056446553,10.84791667,0.200674502,0.003186213,33.67583691,0.146993671,0,0.141666478,0,227,0.2259375,1,0.447509191,262.0117089,0.81847268,0.033333542,9.924367089,0.184901485,0.001111125,112.0063831,0.12640625,0.185,0.141946145,1
49,112,126,0.218227425,1,0.881602541,262.1609709,0.902120931,0.023528365,9.502113271,0.196498787,0.000553584,-198.4356926,0.081223125,0.2146875,0.130831308,4,295,0.19887721,1,0.822119952,217.8694602,0.92477474,0.031308571,8.369158314,0.223069066,0.000980227,289.9787816,0.086956522,0.1975,0.128991044,103,138,0.217607973,1,0.777056869,220.3914729,0.913581204,0.023910362,8.900516796,0.20196332,0.000571705,-251.4692089,0.079734219,0.16625,0.135743072,4,223,0.201252236,1,0.756872266,192.0860465,0.928274754,0.02818537,8.032041344,0.221920658,0.000794415,359.4948736,0.079223102,0.176875,0.13343175,5,145,0.221019457,1,0.654670901,178.3246951,0.91401854,0.024633906,8.30501663,0.188796644,0.000606829,-120.4410044,0.085091806,0.1996875,0.140409811,5,262,0.198684571,1,0.669317944,172.6866685,0.925072718,0.028881576,7.860449002,0.204623283,0.000834145,194.0142951,0.079610852,0.1890625,0.135440882,0
50,5,259,0.193932356,1,0.839221948,281.8148692,0.915522573,0.031312294,9.273288275,0.213389387,0.00098046,-363.13277,0.095804906,0.1921875,0.128586464,5,205,0.198221457,1,0.878454996,281.6276673,0.907775149,0.030204574,9.606183771,0.19356389,0.000912316,275.7038448,0.100831899,0.206875,0.132346792,5,267,0.189594356,1,0.766984819,231.1524617,0.923594779,0.032413887,8.77167931,0.205455521,0.00105066,-402.023256,0.102733686,0.18375,0.134534522,6,189,0.189741329,1,0.796693986,223.6419753,0.91415859,0.029699498,8.62486985,0.211804217,0.00088206,355.7824095,0.105232216,0.1665625,0.135522079,6,201,0.22381835,1,0.721503207,226.2193558,0.914998522,0.026698175,9.19934334,0.17453099,0.000712793,-372.1506263,0.085573061,0.1925,0.140308375,6,248,0.1996337,1,0.672525677,197.3785913,0.921181758,0.029470867,8.424312635,0.197828086,0.000868532,333.4688171,0.091880342,0.1725,0.138519435,1
51,6,182,0.198873592,1,0.772319812,195.9088146,0.932197307,0.032240155,8.148682877,0.206748488,0.001039428,-250.7002464,0.096996245,0.1878125,0.135033874,0,625,0.186788718,1,0.764311494,248.2319149,0.922295058,0.080312804,8.477221527,0.259476593,0.006450147,250.4679581,0.147451757,0.1975,0.1327191,0,234,0.192366026,1,0.678802117,186.0594629,0.92405594,0.039008112,7.897826087,0.221845862,0.001521633,-261.3983354,0.104777553,0.1828125,0.138104135,0,686,0.180358948,1,0.630305418,217.0189258,0.927832315,0.090913567,8.012276215,0.277473124,0.008265277,268.8185827,0.160642063,0.1740625,0.137059472,6,255,0.184893048,1,0.558705568,182.5104167,0.922544258,0.038665753,7.866477273,0.221361629,0.00149504,-337.672689,0.112967914,0.1625,0.13789365,0,642,0.193710359,1,0.627244746,174.834492,0.931402041,0.087020533,7.57486631,0.249483919,0.007572573,136.5217969,0.15288055,0.1734375,0.138516349,0
52,5,370,0.196309863,1,0.750111327,240.3475275,0.925068582,0.042103049,8.803021978,0.220660409,0.001772667,-443.122534,0.117216117,0.176875,0.132766044,0,651,0.198472259,1,0.795121951,180.4437661,0.943520834,0.089138406,7.993352327,0.245306446,0.007945655,407.2129779,0.165505226,0.1940625,0.13461253,5,266,0.206882022,1,0.677105089,204.444318,0.928746811,0.041378973,8.592234391,0.209914548,0.001712219,-335.1373689,0.124157303,0.1678125,0.137243841,0,748,0.188483146,1,0.68739425,175.8549282,0.943962751,0.10660881,7.710140805,0.260460857,0.011365438,456.7547684,0.185674157,0.1715625,0.132797258,0,235,0.234530176,1,0.680508695,199.179257,0.878704487,0.04051353,8.994736842,0.177666478,0.001641346,-72.99668509,0.115966387,0,0.140760024,0,742,0.225037707,1,0.694626919,172.3561497,0.917159274,0.113021692,8.111382735,0.242568629,0.012773903,219.5385982,0.176923077,0,0.137760118,0
53,7,259,0.192641534,1,0.868108487,351.5851036,0.917887376,0.03055337,10.84683976,0.18863161,0.000933508,-305.4240213,0.11555901,0.165,0.126748011,0,423,0.179816038,1,0.843211937,310.6004458,0.936324242,0.06207765,9.516522423,0.232560275,0.003853635,430.3910008,0.147687524,0.155625,0.127649504,7,302,0.193614689,1,0.709762546,299.3116937,0.91513813,0.034370245,10.180885,0.186567851,0.001181314,-191.884945,0.112496574,0.17625,0.13199226,0,431,0.193447949,1,0.730596676,287.8761304,0.931742066,0.064857092,9.56453823,0.228986181,0.004206442,269.2409543,0.153512928,0.161875,0.130602081,7,150,0.222724533,1,0.661466865,281.9580281,0.872517717,0.028474716,10.19093407,0.174326168,0.000810809,-67.72862272,0.112567812,0,0.139542219,0,423,0.23452381,1,0.7911257,303.3563894,0.896853261,0.064852893,10.39466546,0.201735383,0.004205898,74.38582402,0.13764881,0.1975,0.136221708,0
54,0,435,0.192742616,1,0.341236039,147.9979473,0.821865311,0.065618417,6.864864865,0.266637022,0.004305777,-134.2790177,0.166244726,0.008333333,0.138502965,0,286,0.211192538,1,0.302512051,111.4879325,0.791435127,0.044664555,6.545822785,0.237277956,0.001994922,87.88146063,0.137741506,0,0.141147331,0,353,0.18954019,1,0.325872855,156.9873688,0.810441421,0.057060564,7.036826188,0.263401727,0.003255908,-114.908988,0.155844156,0.008333333,0.138074402,1,241,0.178483678,1,0.27133153,100.5740971,0.830418133,0.043089028,6.189112258,0.242542285,0.001856664,164.6026307,0.135135135,0.033333333,0.143327279,0,297,0.204074074,1,0.301198257,120.7019718,0.822854494,0.056589579,6.510798122,0.245182125,0.00320238,5.266619545,0.151296296,0.2,0.142753536,3,193,0.15537037,1,0.239126362,76.04319249,0.830886443,0.039711761,5.616901408,0.230540784,0.001577024,37.49695554,0.132407407,0.0875,0.144697458,1
55,0,163,0.184661206,1,0.847968114,250.0141652,0.92018759,0.035684866,8.26371308,0.240376709,0.00127341,-446.8392271,0.10022338,0.19,0.129535062,4,228,0.18644825,1,0.76465157,192.9172694,0.935017204,0.031528926,7.654761905,0.232594155,0.000994073,449.2013796,0.084735666,0.1675,0.135254607,5,179,0.220394737,1,0.721478328,264.6789791,0.916017015,0.03397699,9.365091947,0.208712624,0.001154436,-378.4883714,0.093828321,0.1825,0.134669786,5,119,0.233865915,1,0.713178166,227.7029169,0.909960278,0.023332302,8.967660114,0.193824175,0.000544396,290.0785425,0.075501253,0.193125,0.137094324,0,131,0.246746575,1,0.735253828,210.4284723,0.8999059,0.030958889,9.123461072,0.181286174,0.000958453,-34.43312456,0.085616438,0.21375,0.135220547,8,110,0.221883984,1,0.648256583,210.1121575,0.901972054,0.023286097,8.595034247,0.190261309,0.000542242,175.8187651,0.078809403,0.1690625,0.137980977,1
